code,date,metric_1,metric_2,metric_3,metric_4,metric 5
E07000051,2003-05-14,-1.97283737537,3.81625572876,124.090065696,cat 3,category 4
E07000051,2006-10-18,-1.46065357348,-9.99287606147,86.9918789778,cat 4,category 27
E07000051,2011-08-22,-0.876140261191,-9.5686954676,98.1050714252,cat 4,category 13
E07000051,2006-08-19,-0.261360827748,19.603714347,27.349150597,cat 2,category 2
E07000051,2002-11-12,-0.443561148248,-11.1265418495,-78.1872443757,cat 3,category 15
E07000051,2002-03-16,0.857394351692,6.46369514493,103.889900695,cat 4,category 15
E07000051,2001-03-26,-1.13846160055,-14.8373496214,-59.7455357165,cat 4,category 3
E07000051,2003-04-07,0.674035745705,7.00698336539,148.725402485,cat 4,category 1
E07000051,2009-10-17,0.669745030064,-3.10520050161,100.228646037,cat 4,category 20
E07000051,2007-09-13,1.13341151705,3.44548865015,19.0837232781,cat 4,category 25
E07000051,2011-12-04,0.296238750847,1.11445554735,-128.521235272,cat 4,category 6
E07000051,2010-04-15,-2.02906915705,16.0973573342,-54.7717754878,cat 2,category 8
E07000051,2010-10-16,-0.0641520404239,-9.56745919129,-22.4988832792,cat 1,category 10
E07000051,2012-07-07,1.48116376295,4.7640579152,-159.522447245,cat 3,category 15
E07000051,2001-07-23,-1.37940566454,-10.0712892713,6.04128653548,cat 1,category 10
E07000051,2006-10-23,-1.54436306784,-24.4178315384,-136.570024506,cat 1,category 23
E07000051,2005-08-17,0.409065547501,7.09256720039,-117.41575327,cat 1,category 3
E07000051,2010-02-21,-0.0933837802263,19.1672868134,116.838643716,cat 2,category 29
E07000051,2004-06-08,0.882214758459,-14.0363321138,-94.9865595555,cat 2,category 15
E07000051,2003-09-02,0.00783325624738,-1.46590564875,106.988695421,cat 4,category 4
E07000051,2004-09-12,1.14909188284,0.704712908907,-69.148742916,cat 3,category 27
E07000051,2008-03-18,-0.807004795475,-18.0210107526,45.6303790747,cat 4,category 6
E07000051,2014-11-09,-1.24548608304,-5.03770482049,5.71366986689,cat 2,category 2
E07000051,2015-11-03,1.06376183194,6.38046919479,238.025848137,cat 1,category 14
E07000051,2000-03-11,-0.439171371301,9.14612551909,29.8347169322,cat 3,category 12
E07000051,2012-06-17,-0.812986112045,-2.70781900865,-9.31786806267,cat 2,category 6
E07000051,2003-09-20,-0.660578889006,6.68556383754,55.3149926501,cat 1,category 29
E07000051,2014-02-24,1.63921583777,27.526188015,-7.40593700011,cat 4,category 25
E07000051,2009-08-02,-0.687781754793,10.306263479,-202.278706682,cat 4,category 7
E07000051,2001-09-14,-0.122572749417,-10.2425432555,-50.7633086152,cat 2,category 18
E07000051,2010-10-05,0.373053379966,-0.675116989497,-95.3473933159,cat 2,category 6
E07000051,2011-03-18,0.24825923135,-5.6911394177,88.1867879908,cat 1,category 16
E07000051,2014-01-22,0.352153769605,-4.03096598628,-38.9918973972,cat 4,category 17
E07000051,2009-12-12,0.602653441645,-0.733742425423,150.834247274,cat 4,category 24
E07000051,2008-08-22,1.99734068628,11.9021268278,0.28821077789,cat 4,category 7
E07000051,2016-11-14,-0.595904081686,-10.2255355541,-24.5013353033,cat 2,category 7
E07000051,2015-04-27,-0.405340982195,1.14010461815,61.8245671685,cat 4,category 22
E07000048,2010-04-21,1.18573311452,-17.0200147537,10.7299262318,cat 2,category 23
E07000048,2000-05-17,-0.269326298654,-3.46715244244,184.262389746,cat 3,category 25
E07000048,2007-05-21,-1.86260558174,9.88776920086,66.0696447268,cat 3,category 21
E07000048,2004-05-19,-0.662360587401,20.1087715187,47.7774639932,cat 4,category 6
E07000048,2010-05-07,-0.647922107052,-8.54828636751,-191.391492805,cat 4,category 27
E07000048,2008-04-11,1.40300612852,18.8130029551,-76.209796986,cat 2,category 3
E07000048,2015-05-03,-0.36446673155,-18.0152663235,54.2655642465,cat 2,category 0
E07000048,2002-04-21,-0.282246183441,-3.24058355494,-157.609160458,cat 3,category 16
E07000048,2013-02-24,2.59137102255,5.73514877454,-101.552890848,cat 4,category 7
E07000048,2002-06-19,0.540023270135,7.26509826721,48.8592856181,cat 1,category 13
E07000048,2010-06-01,0.174996802133,5.46411198945,8.1485077944,cat 1,category 1
E07000048,2009-07-26,1.25311301289,-3.69488204438,43.7632171623,cat 4,category 10
E07000048,2001-11-05,-2.03083620287,0.855219537356,-1.70282868896,cat 4,category 11
E07000048,2003-05-14,1.58373449805,-9.98773575824,3.49116408633,cat 1,category 29
E07000048,2006-10-18,1.01321309072,-18.3985668315,28.3424695248,cat 3,category 23
E07000048,2011-08-22,0.752415255924,3.33575690891,-46.4574552082,cat 4,category 25
E07000048,2006-08-19,0.201257798958,-7.03384264117,36.8985984401,cat 2,category 2
E07000048,2002-11-12,0.137003193054,-13.3603764483,48.1018797312,cat 2,category 10
E07000048,2002-03-16,0.326381263301,-10.8202975011,27.824604251,cat 1,category 8
E07000048,2001-03-26,-1.11897557541,-0.339782558035,51.9118939524,cat 3,category 29
E07000048,2003-04-07,1.10125807384,5.05166221871,39.8762024855,cat 2,category 14
E07000048,2009-10-17,0.781812642087,5.18534009094,69.4449287183,cat 3,category 18
E07000048,2007-09-13,0.110185217597,-0.99146560597,15.8342826427,cat 4,category 28
E07000048,2011-12-04,1.0013042212,-9.26901883423,-83.8532591011,cat 3,category 10
E07000048,2010-04-15,0.602161215522,-2.37250212953,140.462699905,cat 1,category 23
E07000048,2010-10-16,0.0243059945094,13.0162694574,-124.240696078,cat 1,category 2
E07000048,2012-07-07,2.01280786538,-14.3893495687,21.2939371862,cat 2,category 25
E07000048,2001-07-23,-0.228436913517,6.08883613452,-151.47720021,cat 1,category 14
E07000048,2006-10-23,0.00646392099156,7.61584086378,67.4380248947,cat 2,category 3
E07000048,2005-08-17,-0.473534018881,-16.7383895787,-18.9475601009,cat 4,category 19
E07000048,2010-02-21,0.713603117351,9.05525056106,-110.512619554,cat 3,category 10
E07000048,2004-06-08,0.160517137558,-5.31706164108,128.54916462,cat 4,category 5
E07000048,2003-09-02,-0.400538898151,-7.01238643732,-208.082519753,cat 4,category 0
E07000048,2004-09-12,0.567528763053,-3.26150886359,169.897762739,cat 1,category 18
E07000048,2008-03-18,-0.904714359534,-5.56604391509,-128.12017804,cat 2,category 22
E07000048,2014-11-09,-0.482234845397,-5.12576904338,-188.018381652,cat 1,category 16
E07000048,2015-11-03,-1.06183840168,-3.84937620187,-126.168817178,cat 2,category 20
E07000048,2000-03-11,-1.0890324775,9.04402100013,278.09739935,cat 1,category 23
E07000048,2012-06-17,1.88120449628,-3.70421446244,-142.979365043,cat 4,category 22
E07000048,2003-09-20,-0.623078595762,-5.1630361079,53.2922968395,cat 2,category 21
E07000048,2014-02-24,-0.463592357806,-15.1512786423,-141.308784425,cat 4,category 21
E07000048,2009-08-02,0.776466835212,-4.11795730962,41.6319717305,cat 4,category 24
E07000048,2001-09-14,-1.68628289775,11.283052329,-54.9886049131,cat 3,category 17
E07000048,2010-10-05,0.236796993125,-12.5459974105,-1.61589703849,cat 3,category 13
E07000048,2011-03-18,0.350533771642,9.63091217618,-38.1588615003,cat 2,category 7
E07000048,2014-01-22,-0.992150203523,2.06946022634,-25.9401365451,cat 3,category 0
E07000048,2009-12-12,0.489797507498,-20.5387375447,-11.1651544413,cat 3,category 3
E07000048,2008-08-22,-1.87933265803,14.0525856681,-3.51034799066,cat 4,category 14
E07000048,2016-11-14,-0.0367209742127,-2.10657220336,-2.98185819456,cat 4,category 12
E07000048,2015-04-27,-1.86037955525,7.23640072284,-205.873592207,cat 1,category 24
E07000052,2010-04-21,0.43503988348,5.83614710248,-58.4510721529,cat 2,category 4
E07000052,2000-05-17,0.365490333212,-8.45224056131,-49.9267551045,cat 4,category 7
E07000052,2007-05-21,-0.276031173416,2.42954518132,48.3640970233,cat 3,category 0
E07000052,2004-05-19,0.766299827072,5.29799801409,-115.782756517,cat 2,category 9
E07000052,2010-05-07,0.518745574684,-7.18432896254,79.5182041302,cat 4,category 2
E07000052,2008-04-11,-0.989160483004,-21.8855653254,49.96243881,cat 2,category 0
E07000052,2015-05-03,-0.759053228983,24.4187491596,80.4485460858,cat 1,category 23
E07000052,2002-04-21,2.10911473341,9.59318885143,52.6025277731,cat 2,category 7
E07000052,2013-02-24,0.0950314974371,-16.810623373,-57.8270397118,cat 4,category 27
E07000052,2002-06-19,0.554284114316,8.53460275425,104.728585782,cat 3,category 8
E07000052,2010-06-01,-0.142413796445,-4.71844082769,-13.3533343405,cat 4,category 22
E07000052,2009-07-26,-0.227819323194,-9.52570837664,-68.1784956318,cat 1,category 20
E07000052,2001-11-05,0.900776544743,-10.2403225684,102.903275369,cat 3,category 0
E07000052,2003-05-14,-0.922320132154,17.6672530598,-161.668919355,cat 1,category 13
E07000052,2006-10-18,-1.46305976172,10.560852871,72.0956908429,cat 2,category 27
E07000052,2011-08-22,0.556138875039,-8.26561841952,26.4239124112,cat 2,category 23
E07000052,2006-08-19,1.32557324199,21.6655673485,39.9333199475,cat 3,category 11
E07000052,2002-11-12,-1.27294317797,6.07394407487,-202.829025215,cat 4,category 12
E07000052,2002-03-16,0.985934691146,9.93677404323,-62.2819312386,cat 1,category 29
E07000052,2001-03-26,-0.173327635579,-36.9936342727,-114.768127676,cat 4,category 16
E07000052,2003-04-07,-0.419523315161,-10.2185214975,58.4535325409,cat 4,category 6
E07000052,2009-10-17,1.9029751434,1.07154395879,81.624852684,cat 3,category 7
E07000052,2007-09-13,1.54648075834,-1.04555350467,-96.6827421002,cat 2,category 21
E07000052,2011-12-04,-1.00570186796,-18.2444521361,41.6351392503,cat 1,category 24
E07000052,2010-04-15,0.0242304730841,13.2189750647,-204.229474217,cat 2,category 13
E07000052,2010-10-16,-1.34376827449,-5.13975860315,160.262544638,cat 2,category 25
E07000052,2012-07-07,-0.836937346873,-22.5594179065,-18.2100827892,cat 2,category 28
E07000052,2001-07-23,-0.492729927493,-2.5910288047,160.104523833,cat 2,category 12
E07000052,2006-10-23,0.851501184955,-3.40806007414,20.1492348533,cat 3,category 9
E07000052,2005-08-17,-0.768237744354,-8.1994422244,33.6800426736,cat 1,category 16
E07000052,2010-02-21,0.858125335149,7.65763902149,-28.0637456893,cat 3,category 20
E07000052,2004-06-08,0.356287047861,-9.25366786833,-63.0315802348,cat 4,category 13
E07000052,2003-09-02,-0.799707604981,-12.1088918246,-133.035429909,cat 4,category 21
E07000052,2004-09-12,-2.00715115103,-8.32873824748,29.1849870945,cat 1,category 27
E07000052,2008-03-18,-0.537710808351,-4.638171805,-73.8378873295,cat 3,category 20
E07000052,2014-11-09,1.66195255242,-0.184436553623,62.6936303121,cat 3,category 5
E07000052,2015-11-03,0.144883891914,3.60851468137,-38.1014348739,cat 3,category 18
E07000052,2000-03-11,-1.75531567863,-0.621856001571,147.487723577,cat 4,category 29
E07000052,2012-06-17,0.0924177436805,5.19760781198,99.1830648249,cat 4,category 26
E07000052,2003-09-20,-2.34723456391,-5.41707966849,5.41759044253,cat 3,category 26
E07000052,2014-02-24,0.061039710583,-5.16511304838,187.503990857,cat 2,category 8
E07000052,2009-08-02,1.43906525063,-15.898182321,20.8972027473,cat 2,category 16
E07000052,2001-09-14,-0.113349513738,2.22304489026,-29.4201822181,cat 3,category 25
E07000052,2010-10-05,-1.24452629084,7.60587792977,26.067115697,cat 4,category 16
E07000052,2011-03-18,0.341926761475,10.2099982592,-58.576357899,cat 3,category 3
E07000052,2014-01-22,0.937802233851,7.29174947694,-78.8274717816,cat 4,category 6
E07000052,2009-12-12,0.849248295752,10.2874711969,-6.08915576932,cat 2,category 2
E07000052,2008-08-22,1.74285130105,7.39723139023,-6.19615756355,cat 4,category 27
E07000052,2016-11-14,0.567408748898,2.6752637937,-98.583555995,cat 1,category 2
E07000052,2015-04-27,-1.09332969197,-16.2561839085,-68.6989344692,cat 4,category 2
E07000049,2010-04-21,-0.601167256069,-14.6551723663,61.1572206511,cat 2,category 29
E07000049,2000-05-17,1.40717848202,3.84812366108,-117.152928022,cat 1,category 12
E07000049,2007-05-21,0.104794007411,-6.01202942524,-13.2149771324,cat 4,category 1
E07000049,2004-05-19,-1.27299065027,-1.70740511545,-50.4571666252,cat 2,category 26
E07000049,2010-05-07,0.739533881922,-15.4012862414,100.74273612,cat 1,category 16
E07000049,2008-04-11,-0.379806693415,-16.6658027941,134.741443037,cat 1,category 22
E07000049,2015-05-03,-0.505713278295,3.28810612006,-57.9059840868,cat 4,category 12
E07000049,2002-04-21,0.644420667745,4.59478373378,38.1525551458,cat 1,category 14
E07000049,2013-02-24,0.234642539274,-15.7063204821,24.1527244025,cat 1,category 7
E07000049,2002-06-19,0.866821505655,9.43672523927,83.1524364078,cat 2,category 27
E07000049,2010-06-01,-0.340981434333,-5.68366485888,-59.7134626732,cat 4,category 5
E07000049,2009-07-26,-1.53908120902,11.4822313283,-71.4595802609,cat 2,category 17
E07000049,2001-11-05,-0.695839433296,-4.49776113519,338.050580417,cat 3,category 17
E07000049,2003-05-14,0.780527793975,20.3676522811,-194.428992038,cat 2,category 29
E07000049,2006-10-18,-0.346207012329,-11.4379630006,11.0854917396,cat 1,category 20
E07000049,2011-08-22,-0.894828153928,-16.0740149332,-30.2877308496,cat 3,category 21
E07000049,2006-08-19,-0.394118345819,6.52164833481,-99.8527857081,cat 4,category 3
E07000049,2002-11-12,-0.489680152693,1.25889340925,-7.67695233664,cat 2,category 26
E07000049,2002-03-16,0.501405348851,13.2905238313,29.9127137397,cat 1,category 27
E07000049,2001-03-26,0.72898923135,-2.98182344223,81.2997411769,cat 2,category 3
E07000049,2003-04-07,0.862424456635,7.74055706476,20.3867202301,cat 4,category 29
E07000049,2009-10-17,-0.450217186668,5.49317575107,-170.943122491,cat 4,category 5
E07000049,2007-09-13,-0.437627941367,3.75458838185,-72.490437306,cat 4,category 10
E07000049,2011-12-04,-0.429505166531,-1.72909029438,-58.0790049907,cat 1,category 19
E07000049,2010-04-15,0.180846555385,4.58884411164,-31.7407617107,cat 3,category 29
E07000049,2010-10-16,0.757432594071,8.00539363139,29.9330076411,cat 2,category 17
E07000049,2012-07-07,-0.652571468281,-3.32510639947,-122.420010964,cat 2,category 15
E07000049,2001-07-23,0.635899891472,-1.16710665493,134.389170795,cat 4,category 16
E07000049,2006-10-23,-1.22391779126,-11.650769053,-112.585453055,cat 1,category 18
E07000049,2005-08-17,0.24717805181,3.54779796342,109.453186377,cat 3,category 29
E07000049,2010-02-21,0.666665975145,-4.43609815534,120.58346199,cat 2,category 24
E07000049,2004-06-08,0.692714321524,4.95470803193,-164.269040284,cat 1,category 9
E07000049,2003-09-02,-0.433154601772,-1.54035690415,-44.1635307551,cat 1,category 0
E07000049,2004-09-12,-0.0249541628599,0.48124662279,-11.6283591055,cat 3,category 4
E07000049,2008-03-18,-0.666289748203,-7.74650649461,147.50623191,cat 1,category 25
E07000049,2014-11-09,-1.13087977458,6.02782302879,-230.111124823,cat 1,category 4
E07000049,2015-11-03,1.03154834695,22.6802556024,30.0441496047,cat 1,category 19
E07000049,2000-03-11,0.076431148293,11.4443806111,-38.4625287022,cat 1,category 15
E07000049,2012-06-17,0.882746384901,1.53009348453,-301.963813857,cat 4,category 11
E07000049,2003-09-20,1.14408663347,-8.59656575383,43.9454669568,cat 2,category 19
E07000049,2014-02-24,-0.211325368873,3.62872979957,64.3440217434,cat 3,category 26
E07000049,2009-08-02,0.225577848477,11.3228114093,125.472995047,cat 1,category 1
E07000049,2001-09-14,-1.01230144087,6.45542003971,-2.22335619027,cat 4,category 6
E07000049,2010-10-05,-0.533433748589,-2.59442821791,-185.227623153,cat 3,category 20
E07000049,2011-03-18,1.52808524308,11.0987521928,230.861645236,cat 4,category 15
E07000049,2014-01-22,-0.346306692672,3.17979036712,8.73419475923,cat 1,category 9
E07000049,2009-12-12,0.699908122534,-14.2792820205,-116.059681297,cat 2,category 28
E07000049,2008-08-22,-1.04391594244,4.4125967351,-52.1159796248,cat 2,category 29
E07000049,2016-11-14,0.64936052606,-0.820578273716,-5.36190250106,cat 1,category 10
E07000049,2015-04-27,0.385283064647,21.8442100313,-32.3289717436,cat 3,category 8
E07000050,2010-04-21,-0.607425478254,5.46275724658,-41.2843431678,cat 2,category 5
E07000050,2000-05-17,-1.44557967303,-2.54285682928,-32.3222600385,cat 2,category 23
E07000050,2007-05-21,-0.518899865311,-6.99443524286,140.885210575,cat 4,category 26
E07000050,2004-05-19,-0.194401748797,-2.58684847754,26.5754685029,cat 4,category 4
E07000050,2010-05-07,-0.69706129519,-11.2325799752,-91.1187307067,cat 4,category 5
E07000050,2008-04-11,-0.440090690669,-10.3168923131,-161.036893248,cat 1,category 19
E07000050,2015-05-03,-1.11403180971,-14.0887970803,152.272434142,cat 4,category 21
E07000050,2002-04-21,-1.15270649897,-10.840147435,-73.2570207568,cat 4,category 27
E07000050,2013-02-24,-0.39917476454,5.16049339829,148.600227522,cat 1,category 5
E07000050,2002-06-19,-0.631844740132,13.1502015286,65.2792087544,cat 1,category 8
E07000050,2010-06-01,0.775173645216,11.3666708438,63.6026489139,cat 3,category 13
E07000050,2009-07-26,1.55389475498,-6.36225209425,-165.741873051,cat 1,category 13
E07000050,2001-11-05,0.104534005103,-1.3608300756,156.292161148,cat 2,category 22
E07000050,2003-05-14,-1.35351048107,-8.05264977029,-1.88419562906,cat 1,category 27
E07000050,2006-10-18,0.229733877733,26.021576137,95.6450649622,cat 3,category 21
E07000050,2011-08-22,-0.925946327162,8.6087400332,159.206984668,cat 1,category 11
E07000050,2006-08-19,-1.23570795769,-1.02333687282,83.8802522606,cat 2,category 18
E07000050,2002-11-12,0.784502743501,-4.31909079162,18.6730209043,cat 2,category 23
E07000050,2002-03-16,0.379463720969,-3.88377035646,146.648127841,cat 1,category 29
E07000050,2001-03-26,1.93054849072,4.67665176883,15.8096651527,cat 3,category 13
E07000050,2003-04-07,1.54072770399,2.98888817306,-51.6298228953,cat 2,category 4
E07000050,2009-10-17,0.0552364351534,-4.95565978215,103.606804675,cat 2,category 10
E07000050,2007-09-13,0.642422387608,8.52506193992,-19.4540119213,cat 3,category 6
E07000050,2011-12-04,1.2990770176,1.83763441971,-10.6545439651,cat 1,category 1
E07000050,2010-04-15,-0.729108974943,-0.329135196304,24.0425266498,cat 1,category 5
E07000050,2010-10-16,-2.23781199979,8.10504202948,107.458394407,cat 2,category 24
E07000050,2012-07-07,-0.889398489837,-6.36803811593,86.2052283281,cat 1,category 5
E07000050,2001-07-23,1.06705074394,-8.86700819435,-131.072344404,cat 2,category 28
E07000050,2006-10-23,-0.351297889446,-5.84611763026,125.431479756,cat 1,category 16
E07000050,2005-08-17,-1.51450392349,-4.87012650823,-24.2272019934,cat 2,category 3
E07000050,2010-02-21,-1.5014991854,16.0559134135,-2.57969675517,cat 3,category 10
E07000050,2004-06-08,0.921358759325,8.14030853198,52.0607728986,cat 2,category 21
E07000050,2003-09-02,-0.193114184852,-20.0334017531,126.694799176,cat 4,category 26
E07000050,2004-09-12,2.19288511278,-4.13616342485,-45.4526718631,cat 1,category 3
E07000050,2008-03-18,-1.89163663974,4.03701610791,-34.8306313183,cat 2,category 3
E07000050,2014-11-09,1.43875435221,-12.1980517995,-1.47911585516,cat 3,category 2
E07000050,2015-11-03,0.0798539172821,22.7403193682,-97.0680211206,cat 2,category 15
E07000050,2000-03-11,-1.28313647942,2.07025910887,56.5784746528,cat 4,category 17
E07000050,2012-06-17,-1.23799107882,-6.58586457979,11.2443155614,cat 4,category 19
E07000050,2003-09-20,-0.289955455377,-16.126917486,-48.1622261967,cat 2,category 7
E07000050,2014-02-24,-0.34782592825,0.661461965945,108.547112519,cat 4,category 23
E07000050,2009-08-02,-2.07099526072,-8.435973708,6.56482666628,cat 2,category 1
E07000050,2001-09-14,0.0500795258924,0.644343654627,-86.0509377288,cat 4,category 21
E07000050,2010-10-05,-1.13836173796,4.735548817,114.834473665,cat 2,category 7
E07000050,2011-03-18,-0.396463650202,-1.06767226364,-223.452883039,cat 2,category 16
E07000050,2014-01-22,-0.128620819352,18.2925513168,-83.0235017169,cat 4,category 7
E07000050,2009-12-12,-1.35095040274,9.71455457547,-73.7247497034,cat 2,category 2
E07000050,2008-08-22,0.465874699718,-2.39700972948,-107.337386554,cat 4,category 14
E07000050,2016-11-14,0.662665575507,8.3660983961,-13.7203835124,cat 4,category 12
E07000050,2015-04-27,1.28132519256,7.71703305969,30.5626813528,cat 4,category 6
E07000053,2010-04-21,0.245389272191,1.13070436249,-69.0828744664,cat 3,category 5
E07000053,2000-05-17,-0.692297915622,0.496041941584,11.0706016361,cat 2,category 17
E07000053,2007-05-21,0.947012125875,-7.24945930387,86.8930287612,cat 4,category 25
E07000053,2004-05-19,0.322392805042,-19.7998035868,33.5167233307,cat 3,category 18
E07000053,2010-05-07,-2.15797677087,-7.6344256299,-60.5346479009,cat 4,category 25
E07000053,2008-04-11,1.98218002279,-19.1162537727,-1.24178755414,cat 2,category 6
E07000053,2015-05-03,-0.236042413311,-0.785849260915,-152.518388672,cat 1,category 28
E07000053,2002-04-21,0.954548964128,-8.07286626887,-203.583441715,cat 4,category 21
E07000053,2013-02-24,0.726175794063,3.12278782261,-253.327707193,cat 3,category 1
E07000053,2002-06-19,1.03431838461,4.56955481193,-5.2059367108,cat 4,category 12
E07000053,2010-06-01,0.125121510089,-0.510300353324,147.923495727,cat 3,category 26
E07000053,2009-07-26,-0.183461767863,-6.37259502763,-1.26572849516,cat 1,category 1
E07000053,2001-11-05,-0.742813837719,6.98993777958,-48.3551361276,cat 1,category 23
E07000053,2003-05-14,0.186072390186,-2.88246890501,90.4599370142,cat 3,category 15
E07000053,2006-10-18,0.222209106886,1.23329781118,-246.830080739,cat 2,category 25
E07000053,2011-08-22,-0.0471144644723,17.4444231371,22.58358355,cat 3,category 23
E07000053,2006-08-19,0.124015225235,-13.0467490595,28.631764971,cat 1,category 24
E07000053,2002-11-12,1.9200355919,-23.3337173528,120.265369456,cat 1,category 29
E07000053,2002-03-16,2.09557878045,-6.85753025803,-94.2397734142,cat 3,category 6
E07000053,2001-03-26,0.548293706254,-11.4138407367,-61.7542349924,cat 3,category 16
E07000053,2003-04-07,-0.344581069628,2.91661404934,58.2973114749,cat 4,category 11
E07000053,2009-10-17,-0.745242063213,2.55347418786,183.773312194,cat 2,category 8
E07000053,2007-09-13,0.372364540909,-3.61089064734,17.823875728,cat 3,category 21
E07000053,2011-12-04,0.0823936352523,-11.5807411133,19.3531713052,cat 4,category 8
E07000053,2010-04-15,0.559288790765,9.7242972067,137.557023019,cat 4,category 11
E07000053,2010-10-16,0.530306389407,12.1634247619,-142.961373768,cat 1,category 7
E07000053,2012-07-07,-1.68900283855,-23.2133327708,131.687798598,cat 1,category 29
E07000053,2001-07-23,1.51667497662,1.90570760512,52.7708718454,cat 3,category 13
E07000053,2006-10-23,0.107464623817,-14.2617552355,2.72122789634,cat 2,category 4
E07000053,2005-08-17,-0.812088752796,14.1936795908,143.386811916,cat 2,category 19
E07000053,2010-02-21,-0.0506886844077,16.458694147,-156.051648764,cat 3,category 17
E07000053,2004-06-08,0.180492859962,7.76266004803,67.384536622,cat 1,category 0
E07000053,2003-09-02,1.57220921484,-6.00516103529,-1.811417826,cat 1,category 5
E07000053,2004-09-12,-0.806008369322,2.80386660565,-47.2940552622,cat 1,category 10
E07000053,2008-03-18,-1.14921787787,-28.3305369186,-122.275070722,cat 3,category 25
E07000053,2014-11-09,0.393480490863,15.3278470786,245.854956969,cat 3,category 23
E07000053,2015-11-03,-2.22087882912,2.10801858879,-213.464901985,cat 3,category 12
E07000053,2000-03-11,-0.767510240252,6.01253159469,187.183045455,cat 1,category 3
E07000053,2012-06-17,-0.801458699547,19.9581228074,35.0328131489,cat 4,category 15
E07000053,2003-09-20,1.49390887381,23.9282262484,163.768444118,cat 3,category 19
E07000053,2014-02-24,-0.256872395314,-9.60678446861,-8.97505219004,cat 2,category 29
E07000053,2009-08-02,1.09331886751,-3.62910756074,-16.0325970779,cat 3,category 10
E07000053,2001-09-14,0.306020041009,-12.6388893439,100.176432026,cat 4,category 23
E07000053,2010-10-05,-0.668221015455,-2.19973889663,-175.242874031,cat 2,category 17
E07000053,2011-03-18,-0.151348639815,2.5490699609,-66.8793898142,cat 2,category 19
E07000053,2014-01-22,0.649866701078,6.55860557933,18.7844220589,cat 4,category 1
E07000053,2009-12-12,-0.813608063671,-4.1326650978,53.7915375591,cat 2,category 5
E07000053,2008-08-22,0.0994178111304,0.497645161277,103.169646669,cat 2,category 10
E07000053,2016-11-14,-0.320765973158,6.18802784003,35.0341319663,cat 2,category 10
E07000053,2015-04-27,0.391405228035,8.25583617371,57.9532084838,cat 2,category 9
E07000063,2010-04-21,0.585357968357,-5.95189737074,105.313991626,cat 2,category 12
E07000063,2000-05-17,1.40408184414,-13.4000378572,16.8650442943,cat 3,category 28
E07000063,2007-05-21,-0.401177240497,-3.00620221712,110.441834662,cat 4,category 11
E07000063,2004-05-19,1.15338717807,-1.86813627063,10.4572183188,cat 1,category 7
E07000063,2010-05-07,-0.619520594532,6.71360524593,19.8040301891,cat 1,category 29
E07000063,2008-04-11,0.0228095811181,-4.12117838787,-8.13146880161,cat 4,category 29
E07000063,2015-05-03,-1.1714019623,-1.71044634524,97.8579454502,cat 3,category 19
E07000063,2002-04-21,-1.1849249328,-5.5777018645,-149.366001829,cat 1,category 14
E07000063,2013-02-24,-1.76948193608,9.36141943194,-131.389262576,cat 1,category 0
E07000063,2002-06-19,1.67569443669,2.39575304137,74.2322090386,cat 1,category 19
E07000063,2010-06-01,-0.107301992987,15.9419552598,-124.718107376,cat 1,category 15
E07000063,2009-07-26,0.855668965529,-1.71275054947,35.4821389061,cat 2,category 2
E07000063,2001-11-05,-0.925957795898,7.6196026432,-37.9483135281,cat 4,category 8
E07000063,2003-05-14,1.50712244943,14.1157088727,64.8964740772,cat 1,category 3
E07000063,2006-10-18,-0.982788936999,-6.66814376319,92.7060135013,cat 3,category 6
E07000063,2011-08-22,0.199918218927,-1.0236260719,29.2713206684,cat 3,category 11
E07000063,2006-08-19,-1.96976804142,5.87337108814,95.0813465138,cat 4,category 16
E07000063,2002-11-12,0.8420605871,16.3739667827,101.979021873,cat 2,category 23
E07000063,2002-03-16,-0.782278677388,-8.22400188843,-8.47961489989,cat 2,category 27
E07000063,2001-03-26,-0.334916603483,1.56215861239,-179.051629153,cat 4,category 14
E07000063,2003-04-07,0.226512272035,9.07760323818,-94.873859863,cat 2,category 3
E07000063,2009-10-17,-0.609750122801,-9.57872901649,126.461801647,cat 1,category 19
E07000063,2007-09-13,-0.550128063625,1.28426937868,-118.483641938,cat 1,category 23
E07000063,2011-12-04,0.448241459333,3.18774487932,-120.934147597,cat 2,category 2
E07000063,2010-04-15,-0.24595378266,-8.67580998056,-29.6997856273,cat 2,category 29
E07000063,2010-10-16,2.08780921271,-9.53562459894,-120.824698312,cat 3,category 18
E07000063,2012-07-07,-1.25859717666,4.18075970731,-47.5924627689,cat 2,category 5
E07000063,2001-07-23,-0.178330840488,-0.0687195208181,-89.3600127626,cat 4,category 8
E07000063,2006-10-23,-1.33171596606,8.13154576856,43.1087639093,cat 4,category 9
E07000063,2005-08-17,-0.488842313291,12.3443054213,78.1063679571,cat 4,category 6
E07000063,2010-02-21,-1.57938171543,-9.73168861479,-45.1497574535,cat 3,category 6
E07000063,2004-06-08,0.0214260254359,10.341790348,200.103193517,cat 2,category 10
E07000063,2003-09-02,-0.170517387587,5.06547280721,-112.815307074,cat 3,category 28
E07000063,2004-09-12,0.0158978014927,-10.8541821712,-201.309455821,cat 2,category 11
E07000063,2008-03-18,-0.273444925144,-1.919691069,147.284384205,cat 1,category 2
E07000063,2014-11-09,0.986027503694,10.8169049777,106.872971288,cat 1,category 9
E07000063,2015-11-03,1.04335122379,-8.63910778647,74.5736883589,cat 3,category 25
